"","term_name","genes","APA_effect"
"1009","RNA polymerase II transcription regulatory region sequence-specific DNA binding","KDM2B",2.27852380952381
"1010","RNA polymerase II transcription regulatory region sequence-specific DNA binding","RELB",-3.97656198347107
"1011","RNA polymerase II transcription regulatory region sequence-specific DNA binding","ZNF680",4.02437404580153
"1012","RNA polymerase II transcription regulatory region sequence-specific DNA binding","HOXA4",-2.52135294117647
"1013","RNA polymerase II transcription regulatory region sequence-specific DNA binding","ZNF268",1.94423770491803
"1014","RNA polymerase II transcription regulatory region sequence-specific DNA binding","ZNF341",5.56773214285714
"1015","RNA polymerase II transcription regulatory region sequence-specific DNA binding","NR2F6",0.872768595041322
"1016","RNA polymerase II transcription regulatory region sequence-specific DNA binding","TLX1",1.94435643564356
"1017","RNA polymerase II transcription regulatory region sequence-specific DNA binding","PROX1",-3.03971559633027
"1018","RNA polymerase II transcription regulatory region sequence-specific DNA binding","HES3",1.837
"1019","RNA polymerase II transcription regulatory region sequence-specific DNA binding","ETV3",1.64311875
"1020","RNA polymerase II transcription regulatory region sequence-specific DNA binding","ZNF850",-0.835447619047619
"1021","RNA polymerase II transcription regulatory region sequence-specific DNA binding","IKZF2",0.535715447154472
"1022","RNA polymerase II transcription regulatory region sequence-specific DNA binding","GSC2",-4.26838613861386
"1023","RNA polymerase II transcription regulatory region sequence-specific DNA binding","PURB",1.18850694444444
"1024","RNA polymerase II transcription regulatory region sequence-specific DNA binding","RBAK",2.45651829268293
"1025","RNA polymerase II transcription regulatory region sequence-specific DNA binding","ZNF74",3.83675384615385
"1026","RNA polymerase II transcription regulatory region sequence-specific DNA binding","OLIG2",0.481404761904762
"1027","RNA polymerase II transcription regulatory region sequence-specific DNA binding","MYT1L",1.21879310344828
"1028","RNA polymerase II transcription regulatory region sequence-specific DNA binding","CUX1",5.06254385964912
"1029","RNA polymerase II transcription regulatory region sequence-specific DNA binding","SOX4",-1.20075454545455
"1030","RNA polymerase II transcription regulatory region sequence-specific DNA binding","TBXT",3.01036936936937
"1031","RNA polymerase II transcription regulatory region sequence-specific DNA binding","FOXO4",1.48817391304348
"1032","RNA polymerase II transcription regulatory region sequence-specific DNA binding","PPARD",4.18376
"1033","RNA polymerase II transcription regulatory region sequence-specific DNA binding","KLF9",-5.19609375
"1034","RNA polymerase II transcription regulatory region sequence-specific DNA binding","ZNF215",4.65004411764706
"1035","RNA polymerase II transcription regulatory region sequence-specific DNA binding","SIM1",1.861225
"1036","RNA polymerase II transcription regulatory region sequence-specific DNA binding","NFIB",-2.93631147540984
"1037","RNA polymerase II transcription regulatory region sequence-specific DNA binding","GLI4",3.91878048780488
"1038","RNA polymerase II transcription regulatory region sequence-specific DNA binding","TEAD3",-6.41766137566138
"1039","RNA polymerase II transcription regulatory region sequence-specific DNA binding","ZNF530",6.23266013071895
"1040","RNA polymerase II transcription regulatory region sequence-specific DNA binding","NKX6-2",5.83370370370371
"1041","RNA polymerase II transcription regulatory region sequence-specific DNA binding","SKI",4.09915315315315
"1042","RNA polymerase II transcription regulatory region sequence-specific DNA binding","CASZ1",3.25991240875912
"1043","RNA polymerase II transcription regulatory region sequence-specific DNA binding","ELK4",3.20176923076923
"1044","RNA polymerase II transcription regulatory region sequence-specific DNA binding","ASCL2",6.5857
"1045","RNA polymerase II transcription regulatory region sequence-specific DNA binding","ZNF527",-1.7231
"1046","RNA polymerase II transcription regulatory region sequence-specific DNA binding","MECOM",3.12173684210526
"1047","RNA polymerase II transcription regulatory region sequence-specific DNA binding","ZNF736",3.82413846153846
"1048","RNA polymerase II transcription regulatory region sequence-specific DNA binding","ZNF572",0.739692307692308
"1049","RNA polymerase II transcription regulatory region sequence-specific DNA binding","MZF1",1.55219402985075
"1050","RNA polymerase II transcription regulatory region sequence-specific DNA binding","TFDP1",-2.10745283018868
"1051","RNA polymerase II transcription regulatory region sequence-specific DNA binding","ZNF623",2.86491891891892
"1052","RNA polymerase II transcription regulatory region sequence-specific DNA binding","TWIST1",5.05020661157025
"1053","RNA polymerase II transcription regulatory region sequence-specific DNA binding","RBL2",-0.804036363636364
"1054","RNA polymerase II transcription regulatory region sequence-specific DNA binding","ZNF222",5.81634862385321
"1055","RNA polymerase II transcription regulatory region sequence-specific DNA binding","ZNF232",6.38981372549019
"1056","RNA polymerase II transcription regulatory region sequence-specific DNA binding","HOXA3",-9.12504716981132
"1057","RNA polymerase II transcription regulatory region sequence-specific DNA binding","NR5A1",-4.96371287128713
"1058","RNA polymerase II transcription regulatory region sequence-specific DNA binding","ETS1",-3.59953271028037
"1059","RNA polymerase II transcription regulatory region sequence-specific DNA binding","IRF5",4.64355084745763
"1060","RNA polymerase II transcription regulatory region sequence-specific DNA binding","FOXI1",1.44487428571429
"1061","RNA polymerase II transcription regulatory region sequence-specific DNA binding","NFATC2",-1.75001234567901
"1062","RNA polymerase II transcription regulatory region sequence-specific DNA binding","ATF1",-0.150587155963303
"1063","RNA polymerase II transcription regulatory region sequence-specific DNA binding","RARA",5.0905375
"1064","RNA polymerase II transcription regulatory region sequence-specific DNA binding","ZEB1",-5.49546601941748
"1065","RNA polymerase II transcription regulatory region sequence-specific DNA binding","ZIC3",1.35415833333333
"1066","RNA polymerase II transcription regulatory region sequence-specific DNA binding","KCNIP3",2.65167326732673
"1067","RNA polymerase II transcription regulatory region sequence-specific DNA binding","KLF11",0.399168421052632
"1068","RNA polymerase II transcription regulatory region sequence-specific DNA binding","BCOR",-0.450338842975207
"1069","RNA polymerase II transcription regulatory region sequence-specific DNA binding","HOXC8",2.79115596330275
"1070","RNA polymerase II transcription regulatory region sequence-specific DNA binding","ZBTB7A",-0.985745098039216
"1071","RNA polymerase II transcription regulatory region sequence-specific DNA binding","FOXE3",5.09370476190476
"1072","RNA polymerase II transcription regulatory region sequence-specific DNA binding","ZNF345",-7.19012213740458
"1073","RNA polymerase II transcription regulatory region sequence-specific DNA binding","ZNF324B",-0.33426724137931
"1074","RNA polymerase II transcription regulatory region sequence-specific DNA binding","KLF13",4.04594482758621
"1075","RNA polymerase II transcription regulatory region sequence-specific DNA binding","ARNTL2",1.20788333333333
"1076","RNA polymerase II transcription regulatory region sequence-specific DNA binding","SIX6",-9.03729197080292
"1077","RNA polymerase II transcription regulatory region sequence-specific DNA binding","TFCP2",2.96547580645161
"1078","RNA polymerase II transcription regulatory region sequence-specific DNA binding","PDX1",0.454629310344827
"1079","regulation of RNA metabolic process","RPS6KA1",5.8134469273743
"1080","regulation of RNA metabolic process","CLK3",2.45741052631579
"1081","regulation of RNA metabolic process","DEDD",-13.2049449541284
"1082","regulation of RNA metabolic process","INTS13",1.64439655172414
"1083","regulation of RNA metabolic process","ETV6",2.57494017094017
"1084","regulation of RNA metabolic process","RIOX1",7.15940740740741
"1085","regulation of RNA metabolic process","TFB2M",-2.28904081632653
"1086","regulation of RNA metabolic process","CREB5",3.70352777777778
"1087","regulation of RNA metabolic process","ZNF550",1.77864516129032
"1088","regulation of RNA metabolic process","ATXN7",-0.89154347826087
"1089","regulation of RNA metabolic process","IRX5",-1.51342857142857
"1090","regulation of RNA metabolic process","TRA2A",4.39981538461538
"1091","regulation of RNA metabolic process","USF2",-0.597047999999999
"1092","regulation of RNA metabolic process","KDM2B",2.27852380952381
"1093","regulation of RNA metabolic process","PAIP1",3.92945192307692
"1094","regulation of RNA metabolic process","RELB",-3.97656198347107
"1095","regulation of RNA metabolic process","ZNF680",4.02437404580153
"1096","regulation of RNA metabolic process","HOXA4",-2.52135294117647
"1097","regulation of RNA metabolic process","MAGEB2",4.39077358490566
"1098","regulation of RNA metabolic process","ZNF268",1.94423770491803
"1099","regulation of RNA metabolic process","SMARCD3",-1.1427265625
"1100","regulation of RNA metabolic process","ZNF341",5.56773214285714
"1101","regulation of RNA metabolic process","NR2F6",0.872768595041322
"1102","regulation of RNA metabolic process","CCND3",7.12449056603773
"1103","regulation of RNA metabolic process","USP9X",0.157632478632479
"1104","regulation of RNA metabolic process","ASAH1",1.32746268656716
"1105","regulation of RNA metabolic process","DDX49",6.36738461538462
"1106","regulation of RNA metabolic process","TLX1",1.94435643564356
"1107","regulation of RNA metabolic process","MYCBP",-1.96327118644068
"1108","regulation of RNA metabolic process","ZMYND8",1.73054455445545
"1109","regulation of RNA metabolic process","MNX1",1.3237641509434
"1110","regulation of RNA metabolic process","ZFP64",1.45527205882353
"1111","regulation of RNA metabolic process","PHAX",-6.67290434782609
"1112","regulation of RNA metabolic process","NRARP",-1.34846363636364
"1113","regulation of RNA metabolic process","SRSF5",4.95079207920792
"1114","regulation of RNA metabolic process","PROX1",-3.03971559633027
"1115","regulation of RNA metabolic process","ID1",7.06989108910891
"1116","regulation of RNA metabolic process","HES3",1.837
"1117","regulation of RNA metabolic process","UBE2D3",2.25707818930041
"1118","regulation of RNA metabolic process","MED6",1.73226993865031
"1119","regulation of RNA metabolic process","ZNF579",3.89034615384615
"1120","regulation of RNA metabolic process","TET2",4.83614876033058
"1121","regulation of RNA metabolic process","ETV3",1.64311875
"1122","regulation of RNA metabolic process","ZHX1",2.17730630630631
"1123","regulation of RNA metabolic process","PPP2CB",-4.59121848739496
"1124","regulation of RNA metabolic process","ZNF850",-0.835447619047619
"1125","regulation of RNA metabolic process","IKZF2",0.535715447154472
"1126","regulation of RNA metabolic process","GSC2",-4.26838613861386
"1127","regulation of RNA metabolic process","CBY1",0.247319327731092
"1128","regulation of RNA metabolic process","PURB",1.18850694444444
"1129","regulation of RNA metabolic process","RBAK",2.45651829268293
"1130","regulation of RNA metabolic process","TAF13",5.4725701754386
"1131","regulation of RNA metabolic process","ANXA3",2.94269117647059
"1132","regulation of RNA metabolic process","ZNF74",3.83675384615385
"1133","regulation of RNA metabolic process","OLIG2",0.481404761904762
"1134","regulation of RNA metabolic process","MYT1L",1.21879310344828
"1135","regulation of RNA metabolic process","CUX1",5.06254385964912
"1136","regulation of RNA metabolic process","GLYR1",8.03013725490196
"1137","regulation of RNA metabolic process","MAPK9",3.30087248322148
"1138","regulation of RNA metabolic process","CPSF7",3.21877941176471
"1139","regulation of RNA metabolic process","SOX4",-1.20075454545455
"1140","regulation of RNA metabolic process","TBXT",3.01036936936937
"1141","regulation of RNA metabolic process","FOXO4",1.48817391304348
"1142","regulation of RNA metabolic process","PPARD",4.18376
"1143","regulation of RNA metabolic process","KLF9",-5.19609375
"1144","regulation of RNA metabolic process","MLLT6",1.81683620689655
"1145","regulation of RNA metabolic process","SHC1",2.00629323308271
"1146","regulation of RNA metabolic process","ACIN1",2.46399107142857
"1147","regulation of RNA metabolic process","ZNF215",4.65004411764706
"1148","regulation of RNA metabolic process","FSTL3",3.2584
"1149","regulation of RNA metabolic process","SIM1",1.861225
"1150","regulation of RNA metabolic process","NFIB",-2.93631147540984
"1151","regulation of RNA metabolic process","GLI4",3.91878048780488
"1152","regulation of RNA metabolic process","TEAD3",-6.41766137566138
"1153","regulation of RNA metabolic process","PELI1",1.62776363636364
"1154","regulation of RNA metabolic process","SNF8",5.75875454545455
"1155","regulation of RNA metabolic process","ZNF530",6.23266013071895
"1156","regulation of RNA metabolic process","RIPK1",-1.27068907563025
"1157","regulation of RNA metabolic process","NKX6-2",5.83370370370371
"1158","regulation of RNA metabolic process","SKI",4.09915315315315
"1159","regulation of RNA metabolic process","METTL14",-1.04201829268293
"1160","regulation of RNA metabolic process","CASZ1",3.25991240875912
"1161","regulation of RNA metabolic process","MED1",8.64577777777778
"1162","regulation of RNA metabolic process","KDM2A",-2.39808823529412
"1163","regulation of RNA metabolic process","CHCHD10",3.98072847682119
"1164","regulation of RNA metabolic process","OTUD7B",1.70816981132075
"1165","regulation of RNA metabolic process","ELK4",3.20176923076923
"1166","regulation of RNA metabolic process","IRF2BPL",6.63539285714286
"1167","regulation of RNA metabolic process","LANCL2",2.97067961165049
"1168","regulation of RNA metabolic process","CNOT9",2.326
"1169","regulation of RNA metabolic process","RELN",23.8158076923077
"1170","regulation of RNA metabolic process","ASCL2",6.5857
"1171","regulation of RNA metabolic process","ZNF527",-1.7231
"1172","regulation of RNA metabolic process","MECOM",3.12173684210526
"1173","regulation of RNA metabolic process","HNRNPC",35.3681188118812
"1174","regulation of RNA metabolic process","TTC21B",1.83321705426357
"1175","regulation of RNA metabolic process","RBM15B",26.4460471698113
"1176","regulation of RNA metabolic process","ZNF736",3.82413846153846
"1177","regulation of RNA metabolic process","LIN54",-0.207485714285714
"1178","regulation of RNA metabolic process","KCNH2",-1.80118045112782
"1179","regulation of RNA metabolic process","HOMEZ",6.61112230215827
"1180","regulation of RNA metabolic process","ELP2",4.15764444444444
"1181","regulation of RNA metabolic process","MYO1C",3.39400609756098
"1182","regulation of RNA metabolic process","ZNF572",0.739692307692308
"1183","regulation of RNA metabolic process","ANXA4",-3.3978431372549
"1184","regulation of RNA metabolic process","TAF15",10.1749504950495
"1185","regulation of RNA metabolic process","APOBEC3C",1.47925748502994
"1186","regulation of RNA metabolic process","MZF1",1.55219402985075
"1187","regulation of RNA metabolic process","FZD2",-2.19207766990291
"1188","regulation of RNA metabolic process","TFDP1",-2.10745283018868
"1189","regulation of RNA metabolic process","RBM12B",5.02642201834863
"1190","regulation of RNA metabolic process","NUCKS1",-0.917269938650307
"1191","regulation of RNA metabolic process","ZNF623",2.86491891891892
"1192","regulation of RNA metabolic process","TNFRSF1B",1.42097931034483
"1193","regulation of RNA metabolic process","ERC1",2.81504615384615
"1194","regulation of RNA metabolic process","TWIST1",5.05020661157025
"1195","regulation of RNA metabolic process","PLSCR1",2.01127272727273
"1196","regulation of RNA metabolic process","RBL2",-0.804036363636364
"1197","regulation of RNA metabolic process","ZNF222",5.81634862385321
"1198","regulation of RNA metabolic process","ZNF232",6.38981372549019
"1199","regulation of RNA metabolic process","HOXA3",-9.12504716981132
"1200","regulation of RNA metabolic process","NR5A1",-4.96371287128713
"1201","regulation of RNA metabolic process","UBE2N",-3.11134965034965
"1202","regulation of RNA metabolic process","PRDX6",-0.352885245901639
"1203","regulation of RNA metabolic process","WAS",4.07263513513514
"1204","regulation of RNA metabolic process","PDE8A",2.92763636363636
"1205","regulation of RNA metabolic process","MTA2",5.42431355932203
"1206","regulation of RNA metabolic process","ETS1",-3.59953271028037
"1207","regulation of RNA metabolic process","IRF5",4.64355084745763
"1208","regulation of RNA metabolic process","ZC3H12A",6.20014285714286
"1209","regulation of RNA metabolic process","PEX2",3.83511650485437
"1210","regulation of RNA metabolic process","FOXI1",1.44487428571429
"1211","regulation of RNA metabolic process","KAT2A",5.3169014084507
"1212","regulation of RNA metabolic process","NFATC2",-1.75001234567901
"1213","regulation of RNA metabolic process","COMMD6",3.3463768115942
"1214","regulation of RNA metabolic process","ATF1",-0.150587155963303
"1215","regulation of RNA metabolic process","CCDC124",-1.44413533834586
"1216","regulation of RNA metabolic process","ZFP36L1",-1.15308661417323
"1217","regulation of RNA metabolic process","RARA",5.0905375
"1218","regulation of RNA metabolic process","SFSWAP",4.43804347826087
"1219","regulation of RNA metabolic process","CREBL2",0.752758620689655
"1220","regulation of RNA metabolic process","ZEB1",-5.49546601941748
"1221","regulation of RNA metabolic process","ZIC3",1.35415833333333
"1222","regulation of RNA metabolic process","PTBP3",2.82453672316384
"1223","regulation of RNA metabolic process","RIPK2",-2.72317213114754
"1224","regulation of RNA metabolic process","KCNIP3",2.65167326732673
"1225","regulation of RNA metabolic process","MEX3D",-6.56835810810811
"1226","regulation of RNA metabolic process","KLF11",0.399168421052632
"1227","regulation of RNA metabolic process","BCOR",-0.450338842975207
"1228","regulation of RNA metabolic process","WWC2",-0.507172727272727
"1229","regulation of RNA metabolic process","HOXC8",2.79115596330275
"1230","regulation of RNA metabolic process","ATXN7L3",3.88531693989071
"1231","regulation of RNA metabolic process","WDR43",1.99016030534351
"1232","regulation of RNA metabolic process","MLLT3",-0.51181954887218
"1233","regulation of RNA metabolic process","DMD",2.65758201058201
"1234","regulation of RNA metabolic process","LRRC14",9.22237984496124
"1235","regulation of RNA metabolic process","ZBTB7A",-0.985745098039216
"1236","regulation of RNA metabolic process","CSRNP3",3.182
"1237","regulation of RNA metabolic process","LBX2",5.66341176470588
"1238","regulation of RNA metabolic process","FOXE3",5.09370476190476
"1239","regulation of RNA metabolic process","RHOG",-2.94559627329193
"1240","regulation of RNA metabolic process","ZNF345",-7.19012213740458
"1241","regulation of RNA metabolic process","CRYAB",2.01402362204724
"1242","regulation of RNA metabolic process","PIM2",3.44372897196262
"1243","regulation of RNA metabolic process","PTEN",2.91622330097087
"1244","regulation of RNA metabolic process","MBTPS2",2.68220740740741
"1245","regulation of RNA metabolic process","NFATC2IP",-2.41825517241379
"1246","regulation of RNA metabolic process","ZNF324B",-0.33426724137931
"1247","regulation of RNA metabolic process","KLF13",4.04594482758621
"1248","regulation of RNA metabolic process","DHX33",-4.62216822429907
"1249","regulation of RNA metabolic process","SETD7",-1.32493442622951
"1250","regulation of RNA metabolic process","MAGED2",0.551802325581395
"1251","regulation of RNA metabolic process","BRIP1",8.08720134228188
"1252","regulation of RNA metabolic process","NFRKB",4.45057142857143
"1253","regulation of RNA metabolic process","ARNTL2",1.20788333333333
"1254","regulation of RNA metabolic process","SIX6",-9.03729197080292
"1255","regulation of RNA metabolic process","CIAO1",-0.78695045045045
"1256","regulation of RNA metabolic process","TFCP2",2.96547580645161
"1257","regulation of RNA metabolic process","PDX1",0.454629310344827
"1258","regulation of RNA metabolic process","SPTY2D1",4.79370192307692
"1259","regulation of RNA metabolic process","PPP1R12A",-4.22255156950673
"1260","regulation of RNA metabolic process","HTATSF1",5.96941176470588
"1261","regulation of RNA metabolic process","HIPK2",6.73891262135922
"1262","regulation of RNA metabolic process","BIRC2",8.96960747663551
"1263","regulation of RNA metabolic process","RERE",5.81490196078431
"1264","RNA biosynthetic process","RPS6KA1",5.8134469273743
"1265","RNA biosynthetic process","DEDD",-13.2049449541284
"1266","RNA biosynthetic process","INTS13",1.64439655172414
"1267","RNA biosynthetic process","ETV6",2.57494017094017
"1268","RNA biosynthetic process","RIOX1",7.15940740740741
"1269","RNA biosynthetic process","TFB2M",-2.28904081632653
"1270","RNA biosynthetic process","CREB5",3.70352777777778
"1271","RNA biosynthetic process","ZNF550",1.77864516129032
"1272","RNA biosynthetic process","ATXN7",-0.89154347826087
"1273","RNA biosynthetic process","IRX5",-1.51342857142857
"1274","RNA biosynthetic process","USF2",-0.597047999999999
"1275","RNA biosynthetic process","KDM2B",2.27852380952381
"1276","RNA biosynthetic process","RELB",-3.97656198347107
"1277","RNA biosynthetic process","ZNF680",4.02437404580153
"1278","RNA biosynthetic process","HOXA4",-2.52135294117647
"1279","RNA biosynthetic process","MAGEB2",4.39077358490566
"1280","RNA biosynthetic process","ZNF268",1.94423770491803
"1281","RNA biosynthetic process","SMARCD3",-1.1427265625
"1282","RNA biosynthetic process","ZNF341",5.56773214285714
"1283","RNA biosynthetic process","NR2F6",0.872768595041322
"1284","RNA biosynthetic process","CCND3",7.12449056603773
"1285","RNA biosynthetic process","USP9X",0.157632478632479
"1286","RNA biosynthetic process","ASAH1",1.32746268656716
"1287","RNA biosynthetic process","TLX1",1.94435643564356
"1288","RNA biosynthetic process","MYCBP",-1.96327118644068
"1289","RNA biosynthetic process","ZMYND8",1.73054455445545
"1290","RNA biosynthetic process","MNX1",1.3237641509434
"1291","RNA biosynthetic process","ZFP64",1.45527205882353
"1292","RNA biosynthetic process","NRARP",-1.34846363636364
"1293","RNA biosynthetic process","PROX1",-3.03971559633027
"1294","RNA biosynthetic process","ID1",7.06989108910891
"1295","RNA biosynthetic process","HES3",1.837
"1296","RNA biosynthetic process","UBE2D3",2.25707818930041
"1297","RNA biosynthetic process","MED6",1.73226993865031
"1298","RNA biosynthetic process","ZNF579",3.89034615384615
"1299","RNA biosynthetic process","TET2",4.83614876033058
"1300","RNA biosynthetic process","ETV3",1.64311875
"1301","RNA biosynthetic process","ZHX1",2.17730630630631
"1302","RNA biosynthetic process","PPP2CB",-4.59121848739496
"1303","RNA biosynthetic process","ZNF850",-0.835447619047619
"1304","RNA biosynthetic process","IKZF2",0.535715447154472
"1305","RNA biosynthetic process","GSC2",-4.26838613861386
"1306","RNA biosynthetic process","CBY1",0.247319327731092
"1307","RNA biosynthetic process","GTF3C4",6.39512727272727
"1308","RNA biosynthetic process","PURB",1.18850694444444
"1309","RNA biosynthetic process","GTF3C5",4.84515217391304
"1310","RNA biosynthetic process","RBAK",2.45651829268293
"1311","RNA biosynthetic process","TAF13",5.4725701754386
"1312","RNA biosynthetic process","ANXA3",2.94269117647059
"1313","RNA biosynthetic process","ZNF74",3.83675384615385
"1314","RNA biosynthetic process","OLIG2",0.481404761904762
"1315","RNA biosynthetic process","POLR2E",4.02520567375887
"1316","RNA biosynthetic process","MYT1L",1.21879310344828
"1317","RNA biosynthetic process","CUX1",5.06254385964912
"1318","RNA biosynthetic process","GLYR1",8.03013725490196
"1319","RNA biosynthetic process","RO60",4.77161931818182
"1320","RNA biosynthetic process","MAPK9",3.30087248322148
"1321","RNA biosynthetic process","SOX4",-1.20075454545455
"1322","RNA biosynthetic process","TBXT",3.01036936936937
"1323","RNA biosynthetic process","FOXO4",1.48817391304348
"1324","RNA biosynthetic process","PPARD",4.18376
"1325","RNA biosynthetic process","KLF9",-5.19609375
"1326","RNA biosynthetic process","MLLT6",1.81683620689655
"1327","RNA biosynthetic process","SHC1",2.00629323308271
"1328","RNA biosynthetic process","ZNF215",4.65004411764706
"1329","RNA biosynthetic process","FSTL3",3.2584
"1330","RNA biosynthetic process","SIM1",1.861225
"1331","RNA biosynthetic process","NFIB",-2.93631147540984
"1332","RNA biosynthetic process","GLI4",3.91878048780488
"1333","RNA biosynthetic process","TEAD3",-6.41766137566138
"1334","RNA biosynthetic process","PELI1",1.62776363636364
"1335","RNA biosynthetic process","SNF8",5.75875454545455
"1336","RNA biosynthetic process","ZNF530",6.23266013071895
"1337","RNA biosynthetic process","RIPK1",-1.27068907563025
"1338","RNA biosynthetic process","NKX6-2",5.83370370370371
"1339","RNA biosynthetic process","SKI",4.09915315315315
"1340","RNA biosynthetic process","CASZ1",3.25991240875912
"1341","RNA biosynthetic process","MED1",8.64577777777778
"1342","RNA biosynthetic process","KDM2A",-2.39808823529412
"1343","RNA biosynthetic process","CHCHD10",3.98072847682119
"1344","RNA biosynthetic process","OTUD7B",1.70816981132075
"1345","RNA biosynthetic process","ELK4",3.20176923076923
"1346","RNA biosynthetic process","IRF2BPL",6.63539285714286
"1347","RNA biosynthetic process","LANCL2",2.97067961165049
"1348","RNA biosynthetic process","CNOT9",2.326
"1349","RNA biosynthetic process","RELN",23.8158076923077
"1350","RNA biosynthetic process","ASCL2",6.5857
"1351","RNA biosynthetic process","ZNF527",-1.7231
"1352","RNA biosynthetic process","MECOM",3.12173684210526
"1353","RNA biosynthetic process","TTC21B",1.83321705426357
"1354","RNA biosynthetic process","ZNF736",3.82413846153846
"1355","RNA biosynthetic process","LIN54",-0.207485714285714
"1356","RNA biosynthetic process","KCNH2",-1.80118045112782
"1357","RNA biosynthetic process","HOMEZ",6.61112230215827
"1358","RNA biosynthetic process","ELP2",4.15764444444444
"1359","RNA biosynthetic process","MYO1C",3.39400609756098
"1360","RNA biosynthetic process","ZNF572",0.739692307692308
"1361","RNA biosynthetic process","ANXA4",-3.3978431372549
"1362","RNA biosynthetic process","TAF15",10.1749504950495
"1363","RNA biosynthetic process","APOBEC3C",1.47925748502994
"1364","RNA biosynthetic process","MZF1",1.55219402985075
"1365","RNA biosynthetic process","FZD2",-2.19207766990291
"1366","RNA biosynthetic process","TFDP1",-2.10745283018868
"1367","RNA biosynthetic process","NUCKS1",-0.917269938650307
"1368","RNA biosynthetic process","ZNF623",2.86491891891892
"1369","RNA biosynthetic process","TNFRSF1B",1.42097931034483
"1370","RNA biosynthetic process","ERC1",2.81504615384615
"1371","RNA biosynthetic process","TWIST1",5.05020661157025
"1372","RNA biosynthetic process","PLSCR1",2.01127272727273
"1373","RNA biosynthetic process","RBL2",-0.804036363636364
"1374","RNA biosynthetic process","ZNF222",5.81634862385321
"1375","RNA biosynthetic process","ZNF232",6.38981372549019
"1376","RNA biosynthetic process","HOXA3",-9.12504716981132
"1377","RNA biosynthetic process","SLC25A33",4.49430508474576
"1378","RNA biosynthetic process","NR5A1",-4.96371287128713
"1379","RNA biosynthetic process","UBE2N",-3.11134965034965
"1380","RNA biosynthetic process","WAS",4.07263513513514
"1381","RNA biosynthetic process","PDE8A",2.92763636363636
"1382","RNA biosynthetic process","MTA2",5.42431355932203
"1383","RNA biosynthetic process","ETS1",-3.59953271028037
"1384","RNA biosynthetic process","IRF5",4.64355084745763
"1385","RNA biosynthetic process","ZC3H12A",6.20014285714286
"1386","RNA biosynthetic process","PEX2",3.83511650485437
"1387","RNA biosynthetic process","FOXI1",1.44487428571429
"1388","RNA biosynthetic process","KAT2A",5.3169014084507
"1389","RNA biosynthetic process","NFATC2",-1.75001234567901
"1390","RNA biosynthetic process","COMMD6",3.3463768115942
"1391","RNA biosynthetic process","ATF1",-0.150587155963303
"1392","RNA biosynthetic process","CCDC124",-1.44413533834586
"1393","RNA biosynthetic process","RARA",5.0905375
"1394","RNA biosynthetic process","CREBL2",0.752758620689655
"1395","RNA biosynthetic process","ZEB1",-5.49546601941748
"1396","RNA biosynthetic process","ZIC3",1.35415833333333
"1397","RNA biosynthetic process","RIPK2",-2.72317213114754
"1398","RNA biosynthetic process","KCNIP3",2.65167326732673
"1399","RNA biosynthetic process","KLF11",0.399168421052632
"1400","RNA biosynthetic process","BCOR",-0.450338842975207
"1401","RNA biosynthetic process","WWC2",-0.507172727272727
"1402","RNA biosynthetic process","HOXC8",2.79115596330275
"1403","RNA biosynthetic process","ATXN7L3",3.88531693989071
"1404","RNA biosynthetic process","WDR43",1.99016030534351
"1405","RNA biosynthetic process","MLLT3",-0.51181954887218
"1406","RNA biosynthetic process","DMD",2.65758201058201
"1407","RNA biosynthetic process","LRRC14",9.22237984496124
"1408","RNA biosynthetic process","ZBTB7A",-0.985745098039216
"1409","RNA biosynthetic process","CSRNP3",3.182
"1410","RNA biosynthetic process","LBX2",5.66341176470588
"1411","RNA biosynthetic process","FOXE3",5.09370476190476
"1412","RNA biosynthetic process","RHOG",-2.94559627329193
"1413","RNA biosynthetic process","ZNF345",-7.19012213740458
"1414","RNA biosynthetic process","CRYAB",2.01402362204724
"1415","RNA biosynthetic process","PIM2",3.44372897196262
"1416","RNA biosynthetic process","PTEN",2.91622330097087
"1417","RNA biosynthetic process","MBTPS2",2.68220740740741
"1418","RNA biosynthetic process","NFATC2IP",-2.41825517241379
"1419","RNA biosynthetic process","ZNF324B",-0.33426724137931
"1420","RNA biosynthetic process","KLF13",4.04594482758621
"1421","RNA biosynthetic process","DHX33",-4.62216822429907
"1422","RNA biosynthetic process","SETD7",-1.32493442622951
"1423","RNA biosynthetic process","MAGED2",0.551802325581395
"1424","RNA biosynthetic process","BRIP1",8.08720134228188
"1425","RNA biosynthetic process","NFRKB",4.45057142857143
"1426","RNA biosynthetic process","ARNTL2",1.20788333333333
"1427","RNA biosynthetic process","SIX6",-9.03729197080292
"1428","RNA biosynthetic process","CIAO1",-0.78695045045045
"1429","RNA biosynthetic process","TFCP2",2.96547580645161
"1430","RNA biosynthetic process","PDX1",0.454629310344827
"1431","RNA biosynthetic process","SPTY2D1",4.79370192307692
"1432","RNA biosynthetic process","PPP1R12A",-4.22255156950673
"1433","RNA biosynthetic process","HTATSF1",5.96941176470588
"1434","RNA biosynthetic process","PIR",9.55933333333333
"1435","RNA biosynthetic process","HIPK2",6.73891262135922
"1436","RNA biosynthetic process","BIRC2",8.96960747663551
"1437","RNA biosynthetic process","RERE",5.81490196078431
"1438","regulation of RNA biosynthetic process","RPS6KA1",5.8134469273743
